userId,username,date,content,tweetId,replyCount,retweetCount,likeCount,inReplyToUser,mentionedUsers,hashtags
1.61262E+18,Rizaldy787,2023-06-04 23:46:00+00:00,"@indoflyer @RiyadhAir Kenapa ya Maskapai indonesia belum ada yg pake boeing 787 dreamliner 
Grup Singa merah juga dulu sempet berencana mesen 787 dreamliner bwt batik air entah knp pilihanya jatuh ke A330 neo",1.66551E+18,2,1,1,indoflyer,"['indoflyer', 'RiyadhAir']",
1.60357E+18,KampusTewur,2023-06-04 23:03:43+00:00,"@itsamareguzel Skrang klo naik pesawat batik air yg langsung jakarta - ternate pasti ada ajah cina yg naik. Prnah suatu waktu dri jakarta, 99% isinya cina semua. Tidak sampai 10 orang Indonesia yg ada di pesawat itu. Miris laaah",1.66549E+18,0,0,0,itsamareguzel,['itsamareguzel'],
1108633658,nabubuchan,2023-06-04 15:18:24+00:00,demi alek this bitch giving kabupaten bitch banget ya allah segala naek batik air ekonomi dibuat konten banding2in harta 😭😭😭 kaga passs woi tolongggg pelakor emg tolol,1.66538E+18,0,0,0,,,
1.30932E+18,wishmelckk,2023-06-04 10:50:39+00:00,GILA BANGET BATIK AIR DELAY 2 JAM LEBIH. KAPOK GUE GAAKAN SEKALI KALI LAGI @BatikAirINA,1.66531E+18,0,0,0,,['BatikAirINA'],
1388567274,penasultra_id,2023-06-04 07:05:05+00:00,"Isi Liburan ke Bali, Batik Air Sediakan 145 Ribu Kursi Penerbangan
https://t.co/UzvPhhBSJb",1.66525E+18,0,0,0,,,
7.9301E+17,dishub_bwi,2023-06-04 04:08:25+00:00,"Flight Today
Bandara Internasional Banyuwangi

🛬✈️ BWX - CGK PP

BATIK AIR - ID 6591 - (A320)
REG : PK-LAO

SUPER AIR JET - IU 0370 - (A320)
REG : PK-SJZ https://t.co/q2Cx0VptSp",1.66521E+18,0,0,0,,,
18129942,tempodotco,2023-06-04 03:58:04+00:00,"Libur Sekolah, Batik Air Sediakan 145 Ribu Tiket Penerbangan Domestik dan Internasional #TempoBisnis https://t.co/wxQdHt5P4j",1.66521E+18,0,0,1,,,['TempoBisnis']
281946576,Frans_PF_Sirait,2023-06-04 00:34:58+00:00,"Pesawat Batik Air dari Kota Pekanbaru ke DKI. Jakarta, nomor penerbangan ID 6851, kursi nomor 10-A, hari Minggu, tanggal 04 Juni 2023, take off jam 07.50 WIB. https://t.co/lHuF0fkPTA",1.66516E+18,0,0,1,,,
1.0147E+18,kitcrab,2023-06-03 16:05:29+00:00,Najis banget flexingnya. Cuma ke singapur dari sumedang dan naik batik air hey. Itu mah murah anjir 🙄,1.66503E+18,0,0,0,,,
1.62896E+18,terlampauwi,2023-06-03 15:50:00+00:00,@AmellaDevirisza @kakiyowo @kikysaputrii High value woman kok naik batik air 😭 wkwk mana dibiayain laki org,1.66502E+18,1,2,61,AmellaDevirisza,"['AmellaDevirisza', 'kakiyowo', 'kikysaputrii']",
1.60293E+18,SOFTBOYSJY,2023-06-03 14:03:06+00:00,high value kagak naik batik air ya babi👿 ini pelakor bikin kesel,1.665E+18,1,0,2,,,
1.54326E+18,arghhnia,2023-06-03 13:18:39+00:00,"@sambatsejenak SOALNYA waktu itu pernah iseng ngecek batik air kl gasalah flight jam 10 pagi pekanbaru - jkt trs pas diliat udah terbang 3 kali. jkt - kalimantan, kalimantan - jkt, jkt - pekanbaru. anggeplah flight paling pagi jam 3/4 subuh trs sampe jam 10 udh 4 kali flight kan bingung",1.66498E+18,0,0,0,arghhnia,['sambatsejenak'],
1.07686E+18,6cashyook,2023-06-03 13:14:02+00:00,"Maaf mau julid, katanya mbanya kaya tapi kok ke Singapore naik batik air?? Kalau kaya tuh minimal naik business garuda mba 🤣",1.66498E+18,0,0,0,,,
1.09808E+18,ketoeHanan,2023-06-03 11:51:02+00:00,batik air kurengggg parah kena delay dua kali cokk,1.66496E+18,1,0,0,,,
1.15138E+18,rrnebae,2023-06-03 08:41:17+00:00,ya elah ke singapore naik batik air aja belagu amat wkwkwkk sok berkelas ni pelakor jelek,1.66492E+18,0,0,0,,,
1.30623E+18,peanatsbean,2023-06-03 08:27:27+00:00,naik batik air aja gaya bet,1.66491E+18,0,0,0,,,
1.51156E+18,sanssinyou,2023-06-03 08:03:59+00:00,"Kalau mau flexing paling gak naik Emirates, Qatar, singapore airlines..paling minim garuda lah, ke SG naik Batik Air aja elah..udah pelakor, sombongnya nanggung..👊👊",1.66491E+18,0,0,0,,,
1.1477E+18,kuwalabingung,2023-06-03 07:59:37+00:00,"yaelah masih pake batik air ekonomi pula, outfit juga dari rekomendasi shopee affiliate anjir",1.6649E+18,0,0,4,,,
223474204,babyyycattt,2023-06-03 05:24:34+00:00,@elsyandria maksutnya high value jalan jalan ke singapore naik batik air?,1.66487E+18,0,0,0,elsyandria,['elsyandria'],
7.9301E+17,dishub_bwi,2023-06-03 04:53:33+00:00,"Flight Today
Long Weekend
Bandara Internasional Banyuwangi

🛬✈️ BWX -CGK PP

BATIK AIR - ID 6590 - (A320)
REG : PK-LUJ

CITILINK - QG 0701 - (A320)
REG : PK-GLQ

SUPER AIR JET - IU 0371 - (A320) REG : PK-SGA https://t.co/VZuy884pm8",1.66486E+18,0,1,0,,,
62455266,BNI,2023-06-03 02:44:26+00:00,"Hai Kak @Dewicious_, mimin infokan ya Kak. Untuk Kartu Kredit BNI Batik Air tidak hanya digunakan untuk pembelian tiket saja, namun bisa digunakan untuk transaksi seperti Kartu Kredit BNI lain ya Kak. Untuk informasi lebih lanjut Kakak bisa buka link berikut ya https://t.co/MgO6JChY7E. Tks -Iva-",1.66483E+18,0,0,0,Dewicious_,['Dewicious_'],
260223821,Dewicious_,2023-06-03 02:22:21+00:00,@BNI kartu kredit BNI batik air itu khusus beli tiket pesawar aja ya penggunaannya?,1.66482E+18,5,0,0,,['BNI'],
260223821,Dewicious_,2023-06-03 02:17:35+00:00,@BNICustomerCare kartu kredit BNI batik air itu khusus beli tiket pesawar aja ya penggunaannya?,1.66482E+18,17,0,2,,['BNICustomerCare'],
9.55624E+17,acherishedtale,2023-06-03 01:42:47+00:00,"Ya Allah, maaf saya mengerdilkan mbanya. Tp itu gimana ceritanya mengagung2kan penghasilannya lebih dari mba istri, tp pakenya batik air... Pake A380 first class lah...",1.66481E+18,0,0,0,,,
1.6115E+18,regratorre,2023-06-03 00:48:57+00:00,Kelas ekonomi batik air aja belagu chuakss https://t.co/FzcDiinMYo,1.6648E+18,2,0,0,,,
1.55211E+18,salima252lagi,2023-06-03 00:36:47+00:00,"🤣🤣🤣🤣 pamer naik batik air ke Singapore buat membuktikan menang krn punya penghasilan sendiri 

Bisa lebih norak lg ga",1.66479E+18,1,0,0,,,
1.27147E+18,peacefulhikes,2023-06-02 10:06:29+00:00,"tadi sebelum keretanya lewat, ada batik air barusan take off. dua moda transportasi berbeda, berangkat di waktu yang sama, dengan tujuan yang sama: jkt 👍",1.66457E+18,1,0,0,peacefulhikes,,
4690039056,avpak3,2023-06-02 09:06:13+00:00,"@QasimSa38990764 Malindo Air rebranded as Batik Air in 2022.

https://t.co/UMgolPxCGL",1.66456E+18,0,0,2,QasimSa38990764,['QasimSa38990764'],
239009109,maqdir_ismail,2023-06-02 08:55:23+00:00,"Hari ini ke Pelambang naik Batik  Air berenam. Isteri, 2 anak dan 2 cucu umur 6 dan 10. Beli tiket bersama, tapi ketika cek in anak dan cucu dikasih tempat  duduk terpisah. Menangislah si cucu umur 6. Kok tega atau gak perduli anak umur 6 dan 10 dipisah dari orang tuanya",1.66456E+18,2,0,1,,,
1.06555E+18,QasimSa38990764,2023-06-02 08:55:14+00:00,@avpak3 Malindo air or batik air?,1.66456E+18,1,0,0,avpak3,['avpak3'],
9.02747E+17,ciptoutomo111,2023-06-02 06:55:35+00:00,@narkosun Katanya laki2 pakainnya harus polos ....batik bukan buat baju tp kain....kok beliyyyoo pake batik air,1.66453E+18,0,0,0,narkosun,['narkosun'],
7.9301E+17,dishub_bwi,2023-06-02 04:03:19+00:00,"Flight Today 🌥️
Bandara Internasional Banyuwangi

🛬✈️ Banyuwangi - Jakarta PP

BATIK AIR - ID 6590 - (A320)
REG : PK-LUR

SUPER AIR Jet - IU 0371 - (A320)
REG : PK-SAP https://t.co/FvSkcJUIXe",1.66448E+18,0,0,0,,,
263523661,F_Arifinn,2023-06-02 01:53:54+00:00,@BetaEpsilonPhi Lah instansi emakku aja gk pkenya batik air malah,1.66445E+18,0,0,1,BetaEpsilonPhi,['BetaEpsilonPhi'],
340136445,Wendy_GIPN,2023-06-01 14:22:11+00:00,"@wllgwyngyll @marsupilamichen @umminyabaim @bangslots @sosmedkeras Kira2 segini perbandingannya kalo itu pesawat dibandingin sama Boeing 737 yg biasa dipake Garuda, Lion Air, Batik Air, dll https://t.co/3nFDOpxHAf",1.66428E+18,3,0,10,wllgwyngyll,"['wllgwyngyll', 'marsupilamichen', 'umminyabaim', 'bangslots', 'sosmedkeras']",
4825432116,parnimarbun1,2023-06-01 05:39:25+00:00,@kickvlip @bukanakunkb Bisalah PP Jakarta🔄Bali naik Batik Air. 🤣🤣,1.66414E+18,0,0,0,kickvlip,"['kickvlip', 'bukanakunkb']",
7.9301E+17,dishub_bwi,2023-06-01 04:54:42+00:00,"Flight Today
Bandara Internasional Banyuwangi

🛬✈️ BANYUWANGI - JAKARTA

BATIK AIR - ID 6591 - (A320)
REG : PK-LUT

SUPER AIR JET-IU0371-(A320)
REG : PK-SAH

CITILINK - QG 0702 - (A320)
REG : PK-GLM https://t.co/tLt4ieM2XR",1.66413E+18,0,0,0,,,
3154857234,cariviralcom,2023-06-01 01:10:40+00:00,Randy Pangalila Meresahkan Batik Air Hingga Arab dan KTT 20 Trending di Twitter https://t.co/2uzSPOLsO6,1.66408E+18,0,0,0,,,
9.48504E+17,sivideoaviation,2023-05-31 23:19:26+00:00,"AirAsia Indonesia (PK-AZQ), Batik Air (PK-LUH) &amp; Jetstar Airways (VH-VFP... https://t.co/vQ0v86NE7Y via @YouTube",1.66405E+18,0,0,0,,['YouTube'],
1.15835E+18,17centCoffee,2023-05-31 22:41:55+00:00,"ADA ANAK SEKOLAH PAKE KEBAYA LENGKAP JUGA🥲

buset peer bgt pake kebaya naik kereta. udah kayak pramugari batikair. kurang nuntun koper doang.",1.66404E+18,0,0,0,17centCoffee,,
1.32654E+18,sukaakuningg,2023-05-31 16:09:42+00:00,Online check-innya Batik Air lemot bgt 🙂,1.66394E+18,0,0,0,,,
1283154283,local_gnome,2023-05-31 14:53:36+00:00,Makan kayak ga buka puasa dari esde di warung bu kris spesial penyet. Laper bgt sampe masuk angin karena batik air muter2 di udara sejam. Ini isinya prohe semua dan beda kaya penyet yg sering ditemuin alias gada yg dipenyet https://t.co/IM2pDY6eeD,1.66392E+18,0,0,2,local_gnome,,
366956753,malekayy,2023-05-31 13:49:38+00:00,"@zakifathoni_ @Lahilapagi Gw Suka diving, langganan batik air",1.66391E+18,0,0,0,zakifathoni_,"['zakifathoni_', 'Lahilapagi']",
2675497916,BKIPMKendari,2023-05-31 06:07:52+00:00,"31/5 Menjelang sore dgn aktifitas pemeriksaan dan pengawasan lalulintas produk hasil perikanan domestik keluar via Pesawat Batik Air. @kkpgoid @bkipm_kkp @amdali_2006 .
#KKPThrive 
#SaktiWahyuTrenggono 
#EkonomiBiru https://t.co/a0Ue1USCGw",1.66379E+18,1,2,8,,"['kkpgoid', 'bkipm_kkp', 'amdali_2006']","['KKPThrive', 'SaktiWahyuTrenggono', 'EkonomiBiru']"
7.9301E+17,dishub_bwi,2023-05-31 04:53:02+00:00,"Flight Today 🌤️
Bandara Internasional Banyuwangi

✈️ Jakarta
BATIK AIR - ID 6591 - (A320)
REG : PK-LAQ
RUTE : BWX-CGK
AIRBORNE :  08.11 LT

SUPER  AIR JET - IU 0371 - (A320)
REG : PK-SJJ
RUTE : BWX-CGK
AIRBORNE :  11.10 LT https://t.co/CzaDu1NwWA",1.66377E+18,0,0,1,,,
1.63945E+18,Honeyswetiiexx,2023-05-31 04:18:20+00:00,"Pku-cgk batik air jam 15:30 jadi 1.016.000 ajah 🫶🏻 lumayan bgt kan diskonya🤩
#tiketpesawat #promotiket https://t.co/xJFzZf0s3Y",1.66376E+18,0,0,0,,,"['tiketpesawat', 'promotiket']"
242698447,shl75420,2023-05-30 23:03:04+00:00,Kira nih last gaji official batik air laa kan ? So next month under wings entah terus jadi rupiah agaknya 😂😂 https://t.co/JpXvxGNyxd,1.66368E+18,0,0,0,,,
2509739160,Bimabola,2023-05-30 08:55:39+00:00,@shochesto Gimana sih batik air :(,1.66347E+18,1,0,1,shochesto,['shochesto'],
1.16986E+18,theiconomic,2023-05-30 07:36:11+00:00,"Batik Air melakukan penawaran khusus untuk 63.360 kursi penerbangan mulai 28 Mei hingga 14 Juni 2023 untuk penerbangan dari dan menuju Jogja dan Solo dalam rangka mendukung perayaan Hari Raya Waisak.
Selengkapnya
https://t.co/q4wzElvjkR",1.66345E+18,0,0,0,,,
7.62951E+17,lightituppp_,2023-05-30 02:11:57+00:00,@syafiqahmazli Kan? Kadang sampai RM500 cheaper. Terkejut juga org kata Batik Air RM1600 murah?,1.66337E+18,0,0,0,syafiqahmazli,['syafiqahmazli'],
2675497916,BKIPMKendari,2023-05-29 22:15:27+00:00,"30/5 Rutinitas Selasa Pagi dgn kegiatan pemeriksaan dan pengawasan lalulintas produk hasil perikanan domestik keluar dan ekspor via Pesawat Batik Air.@kkpgoid @bkipm_kkp @amdali_2006
#KKPThrive 
#SaktiWahyuTrenggono
#EkonomiBiru https://t.co/XoLpnMZzff",1.66331E+18,1,1,7,,"['kkpgoid', 'bkipm_kkp', 'amdali_2006']","['KKPThrive', 'SaktiWahyuTrenggono', 'EkonomiBiru']"
1.41077E+18,tulisanbyenna,2023-05-29 16:01:51+00:00,@facktura @raafikaziz Sorry menyampuk. Actually batik air dh fly ke jepun. Osaka and tokyo.,1.66321E+18,1,0,0,facktura,"['facktura', 'raafikaziz']",
3253313210,tansrimubin,2023-05-29 12:50:13+00:00,"andd batik air bagi makanan jugak! Servis sama macam MAS, haritu naik g bangkok.",1.66317E+18,0,0,0,,,
416038259,prof_dr_firdaus,2023-05-29 11:13:50+00:00,Siapa pernah naik flight batik air? Okay tak?,1.66314E+18,2,0,0,,,
52280526,Imam_Wibowo,2023-05-29 10:25:56+00:00,"Sampai ketemu lagi, Jogjakarta…
@BatikAir ID6367 https://t.co/Rs9uNdmXXp",1.66313E+18,0,0,0,,['BatikAir'],
614303440,ucu1908,2023-05-29 09:17:57+00:00,"Otak bodok mode on
Ikut antrian panjang buat Boarding.
🧕""Bapak ,ini Batik Air bukan Garuda""
🧑‍🦲 "" Wehh 😁""
Balik badan cari tempat duduk, blm rupanya 🤦🏼‍♂️.",1.66311E+18,0,0,0,,,
4108281914,DagangNews,2023-05-29 08:10:45+00:00,Batik Air lancar penerbangan Kuala Lumpur ke Auckland mulai 24 Ogos 2023 | DagangNews https://t.co/RiW8BpXiqz,1.6631E+18,0,0,0,,,
876919374,IndoAviation,2023-05-29 08:10:17+00:00,"Ayo ayo siapa yang mau terbang naik Batik Air. Baca dulu ini kata Corporate Communications Strategic Batik Air. @BatikAirINA 
https://t.co/MkMjJaux3y",1.6631E+18,0,1,1,,['BatikAirINA'],
38468597,facktura,2023-05-29 07:55:46+00:00,@kopikoedo @raafikaziz Rebrand Malindo = Batik Air,1.66309E+18,1,0,1,kopikoedo,"['kopikoedo', 'raafikaziz']",
101651433,mariniandra,2023-05-29 06:50:56+00:00,"@BatikAirINA Baik sy tunggu. Dlm bbrp hari ke depan tolong infokan di thread ini, tindak lanjut apa yg telah dilakukan oleh Batik Air. Jika tdk ada tindakan konkrit maka sy akan trs menyuarakan hal ini, agar jgn ada lg orang lain yg mengalami spt sy.",1.66308E+18,1,0,0,BatikAirINA,['BatikAirINA'],
38468597,facktura,2023-05-29 06:38:24+00:00,"@sydasharif Eh ade ke flight ke Narita, check tadi Batik Air mcm takde fly ke Jepun..",1.66307E+18,1,0,0,sydasharif,['sydasharif'],
194471148,sydasharif,2023-05-29 06:36:56+00:00,"@facktura Kitaorg pun plan nak balik Kl naik Batik Air. Harga lebih kurang Air Asia pulak tu. Tapi tulah, turun kat Narita.",1.66307E+18,2,0,0,facktura,['facktura'],
2675497916,BKIPMKendari,2023-05-29 06:16:20+00:00,"29/5 Siang menjelang sore dgn aktifitas pemeriksaan dan pengawasan lalulintas produk hasil perikanan domestik keluar via Pesawat Batik Air.  @kkpgoid @bkipm_kkp @amdali_2006 
#KKPThrive 
#SaktiWahyuTrenggono 
#EkonomiBiru https://t.co/Mrv6Mpl9IC",1.66307E+18,1,0,3,,"['kkpgoid', 'bkipm_kkp', 'amdali_2006']","['KKPThrive', 'SaktiWahyuTrenggono', 'EkonomiBiru']"
38468597,facktura,2023-05-29 04:49:57+00:00,"@raafikaziz Batik Air tak fly ke Jepun lagi, tu je masalah nye haha. Asal AAX ke Tokyo dlm range berapa skrg?",1.66304E+18,2,0,0,raafikaziz,['raafikaziz'],
38468597,facktura,2023-05-29 04:41:42+00:00,"Batik Air return KL-ICN (Seoul) tickets not bad murah juga.

Dah ade 20kg luggage included. Camni tak pandang dah AAX kot. https://t.co/H4b9mYVSyU",1.66304E+18,18,137,381,,,
38468597,facktura,2023-05-29 03:59:23+00:00,Aku baru tau Batik Air fly sampai Seoul juga. Even Auckland pun masuk tapi NZ ni elok fly terus South Island lah best skit. Hmmmm,1.66303E+18,2,1,5,,,
7.53968E+17,pmbrutiketmurah,2023-05-29 03:51:51+00:00,"Return flight dari Kuala Lumpur ke Bangkok bermula dari RM360! Free luggage 20kg! 

Travel period dari bulan Julai hingga awal Disember 2023. Terus booking di wbsite Malindo/BatikAir untuk dapatkan tiket ini! https://t.co/5iKsaXl5iV",1.66303E+18,7,67,163,,,
131814756,susno2g,2023-05-29 00:25:52+00:00,"@BatikAirINA , @kemenhub151 ; chek okn online Batik Air itu hanya pajangan saja, fakta nya gak bisa dilaksanakan ,, mohon Batik Air perbaiki layanan online chek in",1.66298E+18,0,0,0,,"['BatikAirINA', 'kemenhub151']",
131814756,susno2g,2023-05-29 00:23:56+00:00,"@BatikAirINA ,@kemenhub151 ; chek ini online Batik Air berkali-kali dicoba walaupun kurang 7 jam pesawat mau terbang , gak bisa , gagal terus,,, bo'ong2an aja",1.66298E+18,0,0,0,,"['BatikAirINA', 'kemenhub151']",
2675497916,BKIPMKendari,2023-05-28 23:46:28+00:00,"29/5 Pemeriksaan dan pengawasan di area Cargo Keberangkatan Bandara Haluoleo untuk produk Hasil perikanan via Pesawat Batik Air &amp; Lion Air.@kkpgoid @bkipm_kkp @amdali_2006 .
#KKPThrive 
#SaktiWahyuTrenggono 
#EkonomiBiru https://t.co/SebVSefOzv",1.66297E+18,1,1,4,,"['kkpgoid', 'bkipm_kkp', 'amdali_2006']","['KKPThrive', 'SaktiWahyuTrenggono', 'EkonomiBiru']"
1.43832E+18,thejkiddo492,2023-05-28 15:30:01+00:00,Mabuk udara 2nd time dgn flight Batik Air Boeing B738. Aircraft ex-Garuda Indonesia seat colour brown siap dgn headrest,1.66284E+18,0,0,1,,,
118371948,Harian_Jogja,2023-05-28 11:42:05+00:00,"Permudah Perjalanan ke Borobudur saat Waisak, Batik Air Siapkan 63.300 Kursi Rute Jogja dan Solo #beritajogja #jogja #jogjaistimewa https://t.co/AVh2kOtKYb https://t.co/NARiL9JXjn",1.66279E+18,0,1,1,,,"['beritajogja', 'jogja', 'jogjaistimewa']"
118646322,Bisniscom,2023-05-28 09:38:32+00:00,Batik Air menyiapkan 63.360 kursi penerbangan tujuan Yogya dan Solo jelang Waisak 2023. https://t.co/hWxXMAQu8W,1.66276E+18,0,0,1,,,
2335881508,joernalistik,2023-05-28 06:24:06+00:00,"@tanyakanrl Batik Air aman2 aja sih :"" sbg orang awam ya, aku lebih suka naik batik dibandingkan citilink, tapi gatau kenapa, kek lebih nyaman aja gitu rasanya.",1.66271E+18,1,0,0,tanyakanrl,['tanyakanrl'],
563908865,LintangSulaiman,2023-05-28 06:15:56+00:00,"Pesawat pencarian yang perut, tanpa orang, Kapten Jamie Jamieson, Pramugari Garuda Indonesia, Batik Air, AirAsia, Hanna Fadhillah, Pramugari Sriwijaya Air, berangkat dari bandara belakang rumah. https://t.co/7LZNJ1iuQP",1.6627E+18,0,0,0,,,
2392460208,jawapos,2023-05-28 06:12:00+00:00,"Sambut Waisak, Batik Air Siapkan 63.360 Kursi Penerbangan Menuju Jogja dan Solo

https://t.co/UCwpsEblJ9",1.6627E+18,0,0,1,,,
154015307,firdeboer_85,2023-05-28 05:01:31+00:00,"@zhilkaflee @fatinrosde Airasia xde bassinet seat. So far Batik Air ada, ngan MAS. Kalau travel ngan baby bawah 2yo, boleh call callcentre @MAS mintak bassinet seat, dorg bagi free je front row tu utk whole family. Usually row paling depan Business Class/Economy.",1.66269E+18,0,0,1,zhilkaflee,"['zhilkaflee', 'fatinrosde', 'MAS']",
122833800,FadilahKadir,2023-05-28 04:29:33+00:00,Nak carut jela servis batik air ni,1.66268E+18,1,0,0,,,
602544290,Dr_MYusuf,2023-05-28 03:50:43+00:00,"Jum'at kemarin naik batik delayed sampai 2 kali, skrg naik lagi ke smrg sdh muncul di layar monitor'delayed""..Mohon perhatian manajemen Batik air...Time.is.Money
cc. @malindoair",1.66267E+18,0,0,0,,['malindoair'],
541385861,HerbaJogja,2023-05-28 01:47:42+00:00,"JADWAL &amp; BIAYA PAKET UMROH 9 HARI DI BULAN AGUSTUS SEPTEMBER OKTOBER NOVEMBER 2022 BY BATIK AIR KEBERANGKATAN DARI SOLO
https://t.co/iQrruFy2ys",1.66264E+18,0,0,0,,,
454647489,KompasTravel,2023-05-28 01:14:01+00:00,"Dukung Waisak 2023, Batik Air Sediakan 63.360 Kursi Menuju Yogya dan Solo https://t.co/TaOGRdWZQ8",1.66263E+18,0,1,0,,,
18129942,tempodotco,2023-05-28 00:50:33+00:00,Batik Air Siapkan 63.360 Kursi Penerbangan untuk Hari Raya Waisak dan Menuju Candi Borobudur #TempoBisnis https://t.co/znyXXB9m3j,1.66262E+18,0,0,2,,,['TempoBisnis']
9.48504E+17,sivideoaviation,2023-05-27 22:59:25+00:00,"Batik Air Malaysia (9M-LRG) departs, Qantas (VH-QPD) &amp; (VH-EBL) arrives ... https://t.co/jHDUUAUmx2 via @YouTube",1.66259E+18,0,1,0,,['YouTube'],
1.57117E+18,HafizAz37590337,2023-05-27 14:36:20+00:00,"Inilah.....

BATIK AIR A320!

UNTUK CAP.VINCENTRADITYA!
(INDONESIA🇮🇩) https://t.co/3txEeX62UR",1.66247E+18,0,0,1,,,
1.23514E+18,koei5000,2023-05-27 12:24:07+00:00,"3/27（土）
Batik Air Malaysia    B737–8
9H–LRQ https://t.co/c44nnwuHzf",1.66243E+18,0,0,7,,,
1.36482E+18,StaywithAiko,2023-05-27 09:02:33+00:00,"Telat🙃
BATIK AIR SIALAN🙃",1.66238E+18,0,0,0,,,
83396265,faedhly,2023-05-27 08:35:18+00:00,@FlyMyAirline Sorry... Tapelah beli batik air or MAB... Bye2,1.66238E+18,0,0,0,FlyMyAirline,['FlyMyAirline'],
79883825,ali_njajali,2023-05-27 08:28:18+00:00,Batik Air ID-7556 (PK-LUF) SRG to HLP https://t.co/RmzPGgn1h1,1.66238E+18,0,0,0,ali_njajali,,
7.18142E+17,donikunyuk,2023-05-27 08:25:35+00:00,"Pelan2 pada mulai speak up buat kelakuan kalian.
Lu bilang kita drama, tapi sebenernya kalian yg playing victim.

Inget, diatas langit masih ada batik air!",1.66237E+18,1,0,0,,,
7.9301E+17,dishub_bwi,2023-05-27 05:19:08+00:00,"Flight Weekend 🌤️
Bandara Internasional Banyuwangi

🛬✈️ Jakarta
BATIK AIR ID 6591 - (A320)
REG : PK-LZH

CITILINK - QG 0701 - (A320)
REG : PK-GLR https://t.co/JGncGHIsoW",1.66233E+18,0,0,4,,,
3154857234,cariviralcom,2023-05-27 01:11:08+00:00,Randy Pangalila Meresahkan Batik Air Hingga Arab dan KTT 20 Trending di Twitter https://t.co/2uzSPOLsO6,1.66227E+18,0,0,0,,,
1.21012E+18,bimaiboifrend,2023-05-26 13:47:10+00:00,"@gagitutong @tubirfess Sorry aku lupa jelasin 
Jadi yang jual TicketNya dari ThaiLion
Tapi terbang nya pake BatikAir",1.66209E+18,1,0,1,gagitutong,"['gagitutong', 'tubirfess']",
36295567,v3isvthree,2023-05-26 12:44:51+00:00,"@salima252lagi Kl gk ada jadwal plat merah. Mau gk mau pake singa group. Kl k jkt msh enak, direct pake batik air. Kalo mo k sby, yogya, smrg mau gk mau naek lion krn itu doang yg transit Mks n berangkatnya pagi.",1.66208E+18,0,0,0,salima252lagi,['salima252lagi'],
17020166,xhaiex,2023-05-26 11:08:27+00:00,Batik Air kat T1 ke T2 aaaa??,1.66205E+18,3,0,6,,,
1.47253E+18,bapajaemin,2023-05-26 11:05:15+00:00,@miayamthbst @dodeoorzx @rosesnotdead @discountfess batik air tu lion grup,1.66205E+18,0,0,0,miayamthbst,"['miayamthbst', 'dodeoorzx', 'rosesnotdead', 'discountfess']",
1.50658E+18,GamefastWizz,2023-05-26 11:01:13+00:00,"PT Batik Air Indonesia, operating as Batik Air, is an Indonesian scheduled airline based at Soekarno Hatta International Airport in Jakarta, Indonesia.
https://t.co/RTQq6LtXSz https://t.co/7MxR2QtQ4j",1.66205E+18,0,0,0,,,
3157469564,sykraidris,2023-05-26 10:27:19+00:00,@iniwidad whutt. hari tu dekat batik air pun stewardess tu paksa pakai seatbelt and bila anak kita mengamuk baru dia stop and pergi 🥹 budak 2y/o ke atas memang tak boleh pakai ke belt extender tu?,1.66204E+18,1,0,0,iniwidad,['iniwidad'],
1.63277E+18,edricktjan,2023-05-26 09:22:10+00:00,@nct_menfess Johnny dkk naik Garuda Indonesia. Taeyong sama Jaehyun naik Batik Air. Doyoung sama... Taeil? Naik Air Asia. Wkwkwk.,1.66203E+18,0,0,0,nct_menfess,['nct_menfess'],
23293345,livinlaridaloca,2023-05-26 08:50:51+00:00,"Aku kenal la beberapa staff MYAirline LGK, kebanyakan adalah ex staff Batik Air. No tea cuma nak cerita airline baru mmg suka buat rules pelik2",1.66202E+18,0,0,0,,,
435854219,mnurizam,2023-05-26 08:36:43+00:00,"Adoii baru plan nk booking dh mcm2 hal MY Airline ni.. nk ke AA x kot, so MAS or Batik Air je lah pilihan utk domestic flight",1.66201E+18,0,0,0,,,
903372020,syamilasbri,2023-05-26 08:23:59+00:00,Should I go for batik air iv tmr...tiber nak jadi cc padahal dah tua,1.66201E+18,5,0,0,,,
31107035,sukamrtbkmanis,2023-05-26 07:19:01+00:00,"Batik Air rese jg nih ye. Delay, tapi ga ada pengumumannya. Cuma bilang, ""iya mbak, pesawatnya baru landing jd gate belum dibuka"". Ga mau ngaku lo kalo delay?!",1.662E+18,1,0,1,,,
1.12995E+18,neoljoahae99,2023-05-26 04:08:23+00:00,@Pengend4liangin Harus naik Batik air ya mana tau nemu wkwk,1.66195E+18,0,0,0,Pengend4liangin,['Pengend4liangin'],
2658585097,cindyjoviand,2023-05-26 04:07:26+00:00,"Gatau kenapa naik pesawat lion, super air jet, batik air gitu ga pernah sakit telinga. Tapi kalo naik sriwijaya sama citylink, telinga selalu sakit banget. Sampe sekarang masih sakit lho, padahal udah 5 hari 😵‍💫",1.66195E+18,0,0,2,,,
1.22019E+18,eajerigen,2023-05-26 03:17:35+00:00,"@convomf kemarin super air jet, pas tmn gua mau flight balik dr palembang ke cgk, ada 3 maskapai dgn flight plg-cgk, batik air, citilink, super air jet. 2 maskapai delay karena hujan lebat, tp super air jet tetep flight😭 bahkan penumpangnya udh nyantai krna dikira delay, gataunya flight",1.66193E+18,1,0,35,convomf,['convomf'],
