index,Review
63,Saya mengajukan email keluhan Dan team ultra jaya membalas dgn cpt Hari ini blm ada seminggu team sdh mengujungi tmpat sy utk cek susu dan terima kasih atas kerja samanya Best respon nya Dan paket 3 L susunya… Lihat selengkapnya
64,"Susu berkualitas baik menurut ku, dari dulu sampai sekarang semua keluarga ku suka minum susu Ultra, rasa nya enak, nggak bikin eneg...dan sangat bermanfaat untuk tubuh"
65,hanya susu ultra my milk yang rasanya segar dan gak eneg
66,"Minum susu udah jadi kebiasan setiap hari sejak sy kecil dulu dan kebiasan ini pun sy teruskan ke anak2, anak2 tumbuh sehat, gak gampang sakit, lebih segar n semangat setiap hari, susu ultra adalah susu UHT yg alami, rasanya enak dan ga bikin eneg, anak2 lebih suka susu Ultra dprd yg lain,, maju terus ya.. tingkatan kualitasnya!!"
67,"Suka bangeettt susu ultra milk yg rasa coklatDi banding merek lain, susu ultra milk coklat lebih terasa coklatnya..yummmKenapa ga buat susu bubuk juga? Usul aja.. Supaya lebih banyak pilihan"
68,Anak2 saya stlh lepas ASI sll minum susu ultra...suami dan saya konsumsi susu ultra low fat
69,Biasa aq konsumsi yg UHT min bagus untuk tubuh
70,Tiap pagi tqk lupa anak2 dan para pengasuh siyayasan kami minum susu mymilk biar badan sehat otak pintar 
71,"Ultra..Variannya lengkap, mengandung banyak vitamin dan mineral serta kalsium yang di perlukan tubuh dikemas dalam kemasan yang praktis dan higienis, Minuman Favorit dari anak sampe ibuku"
72,Susu terbaik yang pernah saya konsumsi 
73,Anak saya slalu minum susu ultra
74,My milk favoritku dan keluarga ku banget apalagi yang rasa coklatnya hmm nyummii....
75,susu UHT low fat high calsium yang putih? orang yg kna diabetes blh minum susu rendah lemak tinggi kalsium yg putih?
76,"Saya dari mataram lombok,, saya berjualan es susu,, saya pake susu ultra milk plan,, Alhamdulillah laku keras,,,"
77,Beli ultra milk yg full cream susunya basi padahal tanggal kadaluarsanya masih 18 oct 2017 beliku 9 februari 2017 di indomaret juga
78,Selalu memberikan info bermanfaat buat kita yg masih awam. Syilaque suka sekali dengan susu ultra yg rasa cokelat setiap hari selalu minum 2kotak susu. Sy kenalkan susu uht ini sejak anak sy umur 1th. Dan bagusnya diawal pengenalannya dengan uht anak ku itu ga bermasalah dengan lambung dan pencernaannya.
79,Fanpage My Milk informatif dan menarik sekali karena disertai dengan gambar yang menarik. membuat pembaca jadi tertarik mengetahui lebih lanjut. Aku yang biasanya malas membaca jadi penasaran mellihat gambarnya yang lucu.
80,Informasi tentang susu bisa ditemukan di MyMilk. Selain itu MyMilk mengajak kita berkenalan dengan susu dgn cara yg menarik.
81,Susu pilihanku...
82,"enggak ada rugi nya minum susu karna rasa nya yang nikmat dan kandungan yang ada di dalam nya sangat bermanfaat untuk tubuh dan juga untuk otak , susu bukan hanya berguna untuk anak-anak tetapi juga berguna untuk orang dewasa .. mari budayakan susu sebagai minuman atau sarapan pagi kita "
83,My favorite milk ULTRA  #Milkeveryday
84,Ultra Milk : susu yang berkualitas dan menyehatkan 
85,saya suka susu ultra rasa stroberi
86,Minum Sehat.  Anak saya setelah makan belum afdol kenyang kalau belum minum susu.
87,Susu itu adalah pelengkap makanan 5 sempurna !
88,I like drink milk..
89,"Susu segar yg enak banget kalo diminum dingin. Jd dpt segarnya, dapat manfaatnya"
90,Susu sehat favoritku
91,susu sangat bermanfaat bagi tubuh kita membantu memenuhi vitamin yg mungkin kurang kita konsumsi..mk dr itu untuk menyeimbangi semua itu mari kita budayakan minum susu setiap hari baik bagi anak anak maupun dewasa dan orang tua yang sudah manula
92,segar susunya banyak manfaatnya
93,"Susu ultra milk, suatu kebanggan keluarga kami, susu ultra milk membuat si kecil tertarik untuk minum, rasanya enak, dan bergizi,karna itu keluarga sy percaya dan suka susu ultra milk.."
94,Susu itu sehat banyak vitaminnya
95,jangan takut minum susu karena takut justru susu itu malah bagus dan baik banget loh untuk anggota seluruh tubuh kita tanpa pengecualian.... Ayooo lah minum susu dari sekarang sebelum terlambat....
96,"Mymilk menambah edukasi tentang manfaat susu,minum susu setiap hari kenapa ngak? Karna susu sangat diperlukan tubuh kita biar sehat..."
97,"susu adalah minuman yang penuh manfaat, kalsiumnya bisa menyehatkan tulang & gigi,proteinnya bisa membantu memulihkan masa kerja otot dan dengan minum susu kulit menjadi lebih sehat"
98,"Saya suka sekali ULTRA MILK. Susunya segar dan nggak bikin eneg. Sangat cocok dan pas untuk dikonsumsi sehari-hari oleh seluruh kalangan. Really make me and my happy family  healty inside, fresh outside  Good Luck MyMilk #MilkEveryday "
99,"Tiada duanya, lezattt..sehat...jadi rebutan di rumah nich."
100,sehat halal nikmat segar 
101,"My Milk, enak bnget n sehat untuk kluarga"
102,Well.....enak susyunya... . Segerrr aplg kl dingin..nyuzzzzz di leher.. eh tenggorokan... nyesel ga beli buat kiddos...
103,"You shoud have to know..drink milk everyday,makes your live well, Milk with everythings goodness"
104,Biasakan 2 gelas susu tiap hari ! Suka susu dari bayi sampai dewasa !
105,Sangat bagus
106,Bagus untuk otak tulang dan daya berpikir
107,"suka banget sama susu ultra..rasanya enak,,gak bikin enek..badan sehat,pikiran happy..pantun buat susu ultra nih … Lihat selengkapnya"
108,pokoke MANTAP abizzz...LaziZZZzzz...
109,Minum susu tiap hri sudah jadi rutinitas aku dan keluarga.Karna susu menyehatkan dan baik untuk tubuh.
110,Milk everyday is the best
111,Susu Ultra Milk...susu dengan kandungan yang sangat cocok dan bermanfa'at sekali untuk kita semua.
112,Budayakan minum Susu Cair yang Segar terutama Susu My Milk...
113,Slepas ASI anak saya langsung diberikan susu berUHT dr susu Ultra..alhamdulillah langsung cocok..
114,The best UHT Milk Ever! Info info dan tips tipsnya juga berguna banget.
115,Kami sekeluarga sukaaaa sekali susu Ultrajaya..palagi anak sy ...selalu minta di belikan susu uj (singkatan dr UltraJaya)
116,Baru tahu fan page my milk dr temen.ternyata banyak ngasih info yg bermanfaat.susu nya juga ga bikin keluarga bosen.selalu pgn lagi dan lagi..enak + bergizi. Ga nyesel dr dlu seneng ultra milk.
117,Selalu sedia susu Ultra dirumah. Ultra favorite keluargaku
118,Slepas dr Asi langsung aja diberikan susu berUHT yaitu Susu Ultra..alhamdulillah si kecil langsung cocok
119,Enaaaakk ga bikin eneg!
120,"Minum susu My Milk tiap hari, biar tambah cerdas dan sehat:D"
121,"Banyak info n tips menarik yang sangat bermanfaat di FP MyMilk,,like MyMilk,thanks MyMilk"
122,susu adalah minuman yang kaya akan manfaat bagi tubuh kita yang membantu kinerja organ tubuh kita menjadi maksimal......ayo minum susu tiap hari
123,Aq suka bngetz minum susu apalagi susu ultra full cream.. bisa dibwa kmn2..tntunya:-)... and selalu mmberi info yg bermanfaat...Terima kasih #MyMilk #MilkEveryDay 
124,Apa bisa beli susu ultra milknya dsini?
125,Kita harus minum susu minimal 2x sehari#MilkEveryday
126,banyak inforamsi..lebih banyak tau tentang kebaikan susu..jadi rajin minum susu..
127,Minuman Favorite Keluarga Kami Susu Ultra MyMilk  
128,Susu kesukaanku
129,"Dr umur 2thn smpe skrg (23thn) msh sk bgt minum susu Ultra,, apa lg yg rasa coklat,,Hmm yummiiiiiiiii,,,,"
130,ultramilk oke...
131,kesukaan keluargaku nih
132,pening minup susu milk aku gak suka
133,"My milk,Favorit saya dan keluarga"
134,WEw..rasanya emang tiada duanya..mantap bgt!
135,"Minum Ultra Milk Low fat High Calcium setiap hari, tubuh sehat dan kuat tanpa Lemak berlebih... "
136,penuh vitmin&baik untuk kesehatan tubuh
137,Fun termotifasi & membuat cerdas
138,Favorite saya dan keluarga saya!
139,Favorit semua keluarga 
140,"Jutaan manfaat untuk keluarga hanya di my milk,ayo minum susu setiap hari..."
141,"hallo saya konsumsi setia dr susu UHT ultra jaya. terutama kedua anak saya juga setiap hari minum susu uht full cream. 1liter per hari untuk kedua anak saya. kemarin sore tgl 1 Juni 2014 saya beli susu UHT di Super Indo, Plaza Surabaya sebanyak 3 kotak. kotak yg exp date 17 Feb 15. kemasan bagus tetapi begitu saya berikan ke anak saya yang usia 19bln. kemudian anak saya meludah seperti ada sesuatu. kemudian susu saya coba sendiri ternyata rasanya asam. Saya sudah berulang kal… Lihat selengkapnya"
142,"Anak saya sejak umur 1 tahun sudah saya berikan Ultra selain praktis , kandungan vitamin, mineral, klasium sangat diperlukan di masa emasny"
143,"menurutku uda bagus banget,apa lagi ada kuis2 nya hehe sukses selalu buat Mymilk"
144,sehat setiap saat ya rajin mnum susu donk..yuk keluarga indonesia rajin minum susu..agar kita sehat kuat n cerdas...
145,Bagi saya itu uth banyak vitamin jadi misal pas lagi melamun kalau ada ultra milk sya pun senang kalau tidak ada kita pun tidak senang
146,Teman minum anakku yg pas
147,"knp komposisi ultra plain yg kemasan baru berubah jd ada susu skim n garam nya,, jd mikir2 lg deh buat ngasih ke anakq yg umur 2,5 thn mohon pnjelasanny"
148,4 thn anakku nggak minum sufor.srjak umur 1 thn langsung aku ksh mimi ultra sampe skrng. Krn aku yakin susi UHT lbh sehat.
149,"Info nya keren"" bgt, jadi lebih tau sekarang"
150,Selamat pagi teman-teman sudah minum susu belum??? kalau belum ayoo minum susu biar semangat menjalani semua aktivitasmu hari ini. Love #MilkEveryday 
151,MyMilk the best pokoke likeee 
152,Milk for everyday YES
153,Susu sehat kaya gizi....
154,Sukses selalu my milk... 
155,Selalu sedia susu Ultra d rumah.. sehat dan segar
156,Susu banyak manfaat nya bagi tubuh kita..
157,Mantap...
158,Ultra milk favoritku dari kecil deh 
159,susu mempunyai segUdang manfaat bagi tubuh..sebelum tidur mlaM sempatkanLah minum susu...agar supaya Cantik and Hansem...Cantik mcam aq....
160,Ultra milk susu murni keluarga indonesia
161,segar
162,"min, boleh reedem lebih dari 1 kali gk?"
163,Tiap pagi sarapan sehat dengan susu ultra milk..
164,Susu...... kluargaku minum setiap hari........
165,keren. . .
166,MILK
167,Terima kasih ultra.. semoga makin oke
168,Alhamdulillaah
169,♡♡
170,ok
171,ok
